county_name,com_name,year,month,data_class,data_field_display_name,unit,value,number_of_accounts
Herkimer,West Winfield,2020,6,electricity,ICAP Capacity Tag (SC+O),MW,37.9,0.0
Herkimer,West Winfield,2020,6,electricity,ICAP Capacity Tag (R+SC),MW,756.3,0.0
Herkimer,West Winfield,2020,6,electricity,ICAP Capacity Tag (O),MW,0.0,0.0
Herkimer,West Winfield,2020,6,electricity,ICAP Capacity Tag (SC),MW,37.9,0.0
Herkimer,West Winfield,2020,6,electricity,ICAP Capacity Tag (R),MW,718.4,0.0
Herkimer,West Winfield,2020,6,electricity,Total Consumption (T),MWh,459.707,451.0
Herkimer,West Winfield,2020,6,electricity,Business Consumption (SC+O),MWh,-999.0,129.0
Herkimer,West Winfield,2020,6,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,370.0
Herkimer,West Winfield,2020,6,electricity,All Other Consumption (O),MWh,-999.0,81.0
Herkimer,West Winfield,2020,6,electricity,Small Commercial Consumption (SC),MWh,14.592,48.0
Herkimer,West Winfield,2020,6,electricity,Residential Consumption (R),MWh,-999.0,322.0
Herkimer,West Winfield,2020,5,electricity,CCA-Ineligible Customer Count (SC),count,12.0,12.0
Herkimer,West Winfield,2020,5,electricity,CCA-Ineligible Customer Count (R),count,53.0,53.0
Herkimer,West Winfield,2020,5,electricity,ICAP Capacity Tag (T),MW,590.4,0.0
Herkimer,West Winfield,2020,5,electricity,ICAP Capacity Tag (SC+O),MW,21.7,0.0
Herkimer,West Winfield,2020,5,electricity,ICAP Capacity Tag (R+SC),MW,590.4,0.0
Herkimer,West Winfield,2020,5,electricity,ICAP Capacity Tag (O),MW,0.0,0.0
Herkimer,West Winfield,2020,5,electricity,ICAP Capacity Tag (SC),MW,21.7,0.0
Herkimer,West Winfield,2020,5,electricity,ICAP Capacity Tag (R),MW,568.7,0.0
Herkimer,West Winfield,2020,5,electricity,Total Consumption (T),MWh,245.782,407.0
Herkimer,West Winfield,2020,5,electricity,Business Consumption (SC+O),MWh,52.853,103.0
Herkimer,West Winfield,2020,5,electricity,Small Consumer Consumption (R+SC),MWh,200.2,347.0
Herkimer,West Winfield,2020,5,electricity,All Other Consumption (O),MWh,45.582,60.0
Herkimer,West Winfield,2020,5,electricity,Small Commercial Consumption (SC),MWh,7.271,43.0
Herkimer,West Winfield,2020,5,electricity,Residential Consumption (R),MWh,192.929,304.0
Herkimer,West Winfield,2020,4,electricity,CCA-Ineligible Customer Count (SC),count,15.0,15.0
Herkimer,West Winfield,2020,4,electricity,CCA-Ineligible Customer Count (R),count,60.0,60.0
Herkimer,West Winfield,2020,4,electricity,ICAP Capacity Tag (T),MW,423.3,0.0
Herkimer,West Winfield,2020,4,electricity,ICAP Capacity Tag (SC+O),MW,24.7,0.0
Herkimer,West Winfield,2020,4,electricity,ICAP Capacity Tag (R+SC),MW,423.3,0.0
Herkimer,West Winfield,2020,4,electricity,ICAP Capacity Tag (O),MW,0.0,0.0
Herkimer,West Winfield,2020,4,electricity,ICAP Capacity Tag (SC),MW,24.7,0.0
Herkimer,West Winfield,2020,4,electricity,ICAP Capacity Tag (R),MW,398.6,0.0
Herkimer,West Winfield,2020,4,electricity,Total Consumption (T),MWh,651.573,449.0
Herkimer,West Winfield,2020,4,electricity,Business Consumption (SC+O),MWh,-999.0,128.0
Herkimer,West Winfield,2020,4,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,368.0
Herkimer,West Winfield,2020,4,electricity,All Other Consumption (O),MWh,-999.0,81.0
Herkimer,West Winfield,2020,4,electricity,Small Commercial Consumption (SC),MWh,30.851,47.0
Herkimer,West Winfield,2020,4,electricity,Residential Consumption (R),MWh,-999.0,321.0
Herkimer,West Winfield,2020,3,electricity,CCA-Ineligible Customer Count (SC),count,14.0,14.0
Herkimer,West Winfield,2020,3,electricity,CCA-Ineligible Customer Count (R),count,56.0,56.0
Herkimer,West Winfield,2020,3,electricity,ICAP Capacity Tag (T),MW,435.0,0.0
Herkimer,West Winfield,2020,3,electricity,ICAP Capacity Tag (SC+O),MW,21.8,0.0
Herkimer,West Winfield,2020,3,electricity,ICAP Capacity Tag (R+SC),MW,435.0,0.0
Herkimer,West Winfield,2020,3,electricity,ICAP Capacity Tag (O),MW,0.0,0.0
Herkimer,West Winfield,2020,3,electricity,ICAP Capacity Tag (SC),MW,21.8,0.0
Herkimer,West Winfield,2020,3,electricity,ICAP Capacity Tag (R),MW,413.2,0.0
Herkimer,West Winfield,2020,3,electricity,Total Consumption (T),MWh,379.793,425.0
Herkimer,West Winfield,2020,3,electricity,Business Consumption (SC+O),MWh,73.963,107.0
Herkimer,West Winfield,2020,3,electricity,Small Consumer Consumption (R+SC),MWh,328.244,365.0
Herkimer,West Winfield,2020,3,electricity,All Other Consumption (O),MWh,51.549,60.0
