county_name,com_name,year,month,data_class,data_field_display_name,unit,value,number_of_accounts
Ulster,Shawangunk,2020,8,electricity,Total Consumption (T),MWh,2459.45,2270.0
Ulster,Shawangunk,2020,8,electricity,Business Consumption (SC+O),MWh,253.98,280.0
Ulster,Shawangunk,2020,8,electricity,Small Consumer Consumption (R+SC),MWh,2263.87,2159.0
Ulster,Shawangunk,2020,8,electricity,All Other Consumption (O),MWh,195.57,111.0
Ulster,Shawangunk,2020,8,electricity,Small Commercial Consumption (SC),MWh,58.4,169.0
Ulster,Shawangunk,2020,8,electricity,Residential Consumption (R),MWh,2205.46,1990.0
Ulster,Shawangunk,2020,8,natural_gas,CCA-Ineligible Customer Count (SC),count,8.0,8.0
Ulster,Shawangunk,2020,8,natural_gas,CCA-Ineligible Customer Count (R),count,31.0,31.0
Ulster,Shawangunk,2020,8,natural_gas,Total Consumption (T),Therms,-999.0,358.0
Ulster,Shawangunk,2020,8,natural_gas,Business Consumption (SC+O),Therms,-999.0,32.0
Ulster,Shawangunk,2020,8,natural_gas,Small Consumer Consumption (R+SC),Therms,-999.0,358.0
Ulster,Shawangunk,2020,8,natural_gas,All Other Consumption (O),Therms,0.0,0.0
Ulster,Shawangunk,2020,8,natural_gas,Small Commercial Consumption (SC),Therms,-999.0,32.0
Ulster,Shawangunk,2020,8,natural_gas,Residential Consumption (R),Therms,-999.0,326.0
Ulster,Shawangunk,2020,7,electricity,CCA-Ineligible Customer Count (SC),count,76.0,76.0
Ulster,Shawangunk,2020,7,electricity,CCA-Ineligible Customer Count (R),count,278.0,278.0
Ulster,Shawangunk,2020,7,electricity,ICAP Capacity Tag (T),MW,4.09,0.0
Ulster,Shawangunk,2020,7,electricity,ICAP Capacity Tag (SC+O),MW,1.01,0.0
Ulster,Shawangunk,2020,7,electricity,ICAP Capacity Tag (R+SC),MW,3.19,0.0
Ulster,Shawangunk,2020,7,electricity,ICAP Capacity Tag (O),MW,0.9,0.0
Ulster,Shawangunk,2020,7,electricity,ICAP Capacity Tag (SC),MW,0.11,0.0
Ulster,Shawangunk,2020,7,electricity,ICAP Capacity Tag (R),MW,3.08,0.0
Ulster,Shawangunk,2020,7,electricity,Total Consumption (T),MWh,2208.68,2214.0
Ulster,Shawangunk,2020,7,electricity,Business Consumption (SC+O),MWh,266.07,276.0
Ulster,Shawangunk,2020,7,electricity,Small Consumer Consumption (R+SC),MWh,2016.07,2108.0
Ulster,Shawangunk,2020,7,electricity,All Other Consumption (O),MWh,192.6,106.0
Ulster,Shawangunk,2020,7,electricity,Small Commercial Consumption (SC),MWh,73.46,170.0
Ulster,Shawangunk,2020,7,electricity,Residential Consumption (R),MWh,1942.61,1938.0
Ulster,Shawangunk,2020,7,natural_gas,CCA-Ineligible Customer Count (SC),count,5.0,5.0
Ulster,Shawangunk,2020,7,natural_gas,CCA-Ineligible Customer Count (R),count,32.0,32.0
Ulster,Shawangunk,2020,7,natural_gas,Total Consumption (T),Therms,-999.0,357.0
Ulster,Shawangunk,2020,7,natural_gas,Business Consumption (SC+O),Therms,-999.0,34.0
Ulster,Shawangunk,2020,7,natural_gas,Small Consumer Consumption (R+SC),Therms,-999.0,357.0
Ulster,Shawangunk,2020,7,natural_gas,All Other Consumption (O),Therms,0.0,0.0
Ulster,Shawangunk,2020,7,natural_gas,Small Commercial Consumption (SC),Therms,-999.0,34.0
Ulster,Shawangunk,2020,7,natural_gas,Residential Consumption (R),Therms,-999.0,323.0
Ulster,Shawangunk,2020,6,natural_gas,CCA-Ineligible Customer Count (SC),count,9.0,9.0
Ulster,Shawangunk,2020,6,natural_gas,CCA-Ineligible Customer Count (R),count,31.0,31.0
Ulster,Shawangunk,2020,6,natural_gas,Total Consumption (T),Therms,8753.0,339.0
Ulster,Shawangunk,2020,6,natural_gas,Business Consumption (SC+O),Therms,1782.0,30.0
Ulster,Shawangunk,2020,6,natural_gas,Small Consumer Consumption (R+SC),Therms,8753.0,339.0
Ulster,Shawangunk,2020,6,natural_gas,All Other Consumption (O),Therms,0.0,0.0
Ulster,Shawangunk,2020,6,natural_gas,Small Commercial Consumption (SC),Therms,1782.0,30.0
Ulster,Shawangunk,2020,6,natural_gas,Residential Consumption (R),Therms,6971.0,309.0
Ulster,Shawangunk,2020,6,electricity,CCA-Ineligible Customer Count (SC),count,69.0,69.0
Ulster,Shawangunk,2020,6,electricity,CCA-Ineligible Customer Count (R),count,277.0,277.0
Ulster,Shawangunk,2020,6,electricity,ICAP Capacity Tag (T),MW,4.41,0.0
Ulster,Shawangunk,2020,6,electricity,ICAP Capacity Tag (SC+O),MW,1.25,0.0
Ulster,Shawangunk,2020,6,electricity,ICAP Capacity Tag (R+SC),MW,3.27,0.0
Ulster,Shawangunk,2020,6,electricity,ICAP Capacity Tag (O),MW,1.14,0.0
Ulster,Shawangunk,2020,6,electricity,ICAP Capacity Tag (SC),MW,0.11,0.0
Ulster,Shawangunk,2020,6,electricity,ICAP Capacity Tag (R),MW,3.16,0.0
Ulster,Shawangunk,2020,6,electricity,Total Consumption (T),MWh,1842.58,2255.0
Ulster,Shawangunk,2020,6,electricity,Business Consumption (SC+O),MWh,248.0,284.0
Ulster,Shawangunk,2020,6,electricity,Small Consumer Consumption (R+SC),MWh,1644.76,2141.0
Ulster,Shawangunk,2020,6,electricity,All Other Consumption (O),MWh,197.82,114.0
Ulster,Shawangunk,2020,6,electricity,Small Commercial Consumption (SC),MWh,50.18,170.0
Ulster,Shawangunk,2020,6,electricity,Residential Consumption (R),MWh,1594.57,1971.0
Ulster,Shawangunk,2020,5,natural_gas,CCA-Ineligible Customer Count (SC),count,9.0,9.0
Ulster,Shawangunk,2020,5,natural_gas,CCA-Ineligible Customer Count (R),count,30.0,30.0
Ulster,Shawangunk,2020,5,natural_gas,Total Consumption (T),Therms,17223.0,341.0
Ulster,Shawangunk,2020,5,natural_gas,Business Consumption (SC+O),Therms,3470.0,32.0
Ulster,Shawangunk,2020,5,natural_gas,Small Consumer Consumption (R+SC),Therms,17223.0,341.0
Ulster,Shawangunk,2020,5,natural_gas,All Other Consumption (O),Therms,0.0,0.0
Ulster,Shawangunk,2020,5,natural_gas,Small Commercial Consumption (SC),Therms,3470.0,32.0
Ulster,Shawangunk,2020,5,natural_gas,Residential Consumption (R),Therms,13753.0,309.0
Ulster,Shawangunk,2020,5,electricity,CCA-Ineligible Customer Count (SC),count,76.0,76.0
Ulster,Shawangunk,2020,5,electricity,CCA-Ineligible Customer Count (R),count,271.0,271.0
Ulster,Shawangunk,2020,5,electricity,ICAP Capacity Tag (T),MW,4.42,0.0
Ulster,Shawangunk,2020,5,electricity,ICAP Capacity Tag (SC+O),MW,1.27,0.0
Ulster,Shawangunk,2020,5,electricity,ICAP Capacity Tag (R+SC),MW,3.25,0.0
Ulster,Shawangunk,2020,5,electricity,ICAP Capacity Tag (O),MW,1.17,0.0
Ulster,Shawangunk,2020,5,electricity,ICAP Capacity Tag (SC),MW,0.1,0.0
Ulster,Shawangunk,2020,5,electricity,ICAP Capacity Tag (R),MW,3.15,0.0
Ulster,Shawangunk,2020,5,electricity,Total Consumption (T),MWh,1528.04,2210.0
Ulster,Shawangunk,2020,5,electricity,Business Consumption (SC+O),MWh,258.81,283.0
Ulster,Shawangunk,2020,5,electricity,Small Consumer Consumption (R+SC),MWh,1319.76,2096.0
Ulster,Shawangunk,2020,5,electricity,All Other Consumption (O),MWh,208.27,114.0
Ulster,Shawangunk,2020,5,electricity,Small Commercial Consumption (SC),MWh,50.53,169.0
Ulster,Shawangunk,2020,5,electricity,Residential Consumption (R),MWh,1269.23,1927.0
Ulster,Shawangunk,2020,4,natural_gas,CCA-Ineligible Customer Count (SC),count,9.0,9.0
Ulster,Shawangunk,2020,4,natural_gas,CCA-Ineligible Customer Count (R),count,36.0,36.0
Ulster,Shawangunk,2020,4,natural_gas,Total Consumption (T),Therms,31166.0,348.0
Ulster,Shawangunk,2020,4,natural_gas,Business Consumption (SC+O),Therms,5489.0,32.0
Ulster,Shawangunk,2020,4,natural_gas,Small Consumer Consumption (R+SC),Therms,31166.0,348.0
Ulster,Shawangunk,2020,4,natural_gas,All Other Consumption (O),Therms,0.0,0.0
Ulster,Shawangunk,2020,4,natural_gas,Small Commercial Consumption (SC),Therms,5489.0,32.0
Ulster,Shawangunk,2020,4,natural_gas,Residential Consumption (R),Therms,25677.0,316.0
Ulster,Shawangunk,2020,4,electricity,CCA-Ineligible Customer Count (SC),count,71.0,71.0
Ulster,Shawangunk,2020,4,electricity,CCA-Ineligible Customer Count (R),count,286.0,286.0
Ulster,Shawangunk,2020,4,electricity,ICAP Capacity Tag (T),MW,4.5,0.0
Ulster,Shawangunk,2020,4,electricity,ICAP Capacity Tag (SC+O),MW,1.27,0.0
Ulster,Shawangunk,2020,4,electricity,ICAP Capacity Tag (R+SC),MW,3.33,0.0
Ulster,Shawangunk,2020,4,electricity,ICAP Capacity Tag (O),MW,1.17,0.0
Ulster,Shawangunk,2020,4,electricity,ICAP Capacity Tag (SC),MW,0.1,0.0
Ulster,Shawangunk,2020,4,electricity,ICAP Capacity Tag (R),MW,3.23,0.0
Ulster,Shawangunk,2020,4,electricity,Total Consumption (T),MWh,1853.36,2262.0
Ulster,Shawangunk,2020,4,electricity,Business Consumption (SC+O),MWh,338.75,285.0
Ulster,Shawangunk,2020,4,electricity,Small Consumer Consumption (R+SC),MWh,1587.55,2147.0
Ulster,Shawangunk,2020,4,electricity,All Other Consumption (O),MWh,265.81,115.0
Ulster,Shawangunk,2020,4,electricity,Small Commercial Consumption (SC),MWh,72.94,170.0
Ulster,Shawangunk,2020,4,electricity,Residential Consumption (R),MWh,1514.6,1977.0
Ulster,Shawangunk,2020,3,natural_gas,CCA-Ineligible Customer Count (SC),count,9.0,9.0
Ulster,Shawangunk,2020,3,natural_gas,CCA-Ineligible Customer Count (R),count,33.0,33.0
Ulster,Shawangunk,2020,3,natural_gas,Total Consumption (T),Therms,42638.0,341.0
Ulster,Shawangunk,2020,3,natural_gas,Business Consumption (SC+O),Therms,-999.0,32.0
Ulster,Shawangunk,2020,3,natural_gas,Small Consumer Consumption (R+SC),Therms,42638.0,341.0
Ulster,Shawangunk,2020,3,natural_gas,All Other Consumption (O),Therms,0.0,0.0
Ulster,Shawangunk,2020,3,natural_gas,Small Commercial Consumption (SC),Therms,-999.0,32.0
Ulster,Shawangunk,2020,3,natural_gas,Residential Consumption (R),Therms,-999.0,309.0
Ulster,Shawangunk,2020,3,electricity,CCA-Ineligible Customer Count (SC),count,71.0,71.0
Ulster,Shawangunk,2020,3,electricity,CCA-Ineligible Customer Count (R),count,274.0,274.0
Ulster,Shawangunk,2020,3,electricity,ICAP Capacity Tag (T),MW,4.42,0.0
Ulster,Shawangunk,2020,3,electricity,ICAP Capacity Tag (SC+O),MW,1.28,0.0
Ulster,Shawangunk,2020,3,electricity,ICAP Capacity Tag (R+SC),MW,3.24,0.0
Ulster,Shawangunk,2020,3,electricity,ICAP Capacity Tag (O),MW,1.18,0.0
Ulster,Shawangunk,2020,3,electricity,ICAP Capacity Tag (SC),MW,0.1,0.0
Ulster,Shawangunk,2020,3,electricity,ICAP Capacity Tag (R),MW,3.14,0.0
Ulster,Shawangunk,2020,3,electricity,Total Consumption (T),MWh,1731.58,2211.0
Ulster,Shawangunk,2020,3,electricity,Business Consumption (SC+O),MWh,342.02,284.0
Ulster,Shawangunk,2020,3,electricity,Small Consumer Consumption (R+SC),MWh,1455.87,2097.0
Ulster,Shawangunk,2020,3,electricity,All Other Consumption (O),MWh,275.71,114.0
Ulster,Shawangunk,2020,3,electricity,Small Commercial Consumption (SC),MWh,66.31,170.0
Ulster,Shawangunk,2020,3,electricity,Residential Consumption (R),MWh,1389.55,1927.0
Ulster,Shawangunk,2020,2,natural_gas,CCA-Ineligible Customer Count (SC),count,9.0,9.0
Ulster,Shawangunk,2020,2,natural_gas,CCA-Ineligible Customer Count (R),count,37.0,37.0
Ulster,Shawangunk,2020,2,natural_gas,Total Consumption (T),Therms,51764.0,344.0
Ulster,Shawangunk,2020,2,natural_gas,Business Consumption (SC+O),Therms,-999.0,32.0
Ulster,Shawangunk,2020,2,natural_gas,Small Consumer Consumption (R+SC),Therms,51764.0,344.0
Ulster,Shawangunk,2020,2,natural_gas,All Other Consumption (O),Therms,0.0,0.0
Ulster,Shawangunk,2020,2,natural_gas,Small Commercial Consumption (SC),Therms,-999.0,32.0
Ulster,Shawangunk,2020,2,natural_gas,Residential Consumption (R),Therms,-999.0,312.0
Ulster,Shawangunk,2020,2,electricity,CCA-Ineligible Customer Count (SC),count,70.0,70.0
Ulster,Shawangunk,2020,2,electricity,CCA-Ineligible Customer Count (R),count,287.0,287.0
Ulster,Shawangunk,2020,2,electricity,ICAP Capacity Tag (T),MW,4.43,0.0
Ulster,Shawangunk,2020,2,electricity,ICAP Capacity Tag (SC+O),MW,1.24,0.0
Ulster,Shawangunk,2020,2,electricity,ICAP Capacity Tag (R+SC),MW,3.3,0.0
Ulster,Shawangunk,2020,2,electricity,ICAP Capacity Tag (O),MW,1.13,0.0
Ulster,Shawangunk,2020,2,electricity,ICAP Capacity Tag (SC),MW,0.11,0.0
Ulster,Shawangunk,2020,2,electricity,ICAP Capacity Tag (R),MW,3.19,0.0
Ulster,Shawangunk,2020,2,electricity,Total Consumption (T),MWh,1961.23,2269.0
Ulster,Shawangunk,2020,2,electricity,Business Consumption (SC+O),MWh,342.49,288.0
Ulster,Shawangunk,2020,2,electricity,Small Consumer Consumption (R+SC),MWh,1714.53,2155.0
Ulster,Shawangunk,2020,2,electricity,All Other Consumption (O),MWh,246.69,114.0
Ulster,Shawangunk,2020,2,electricity,Small Commercial Consumption (SC),MWh,95.8,174.0
Ulster,Shawangunk,2020,2,electricity,Residential Consumption (R),MWh,1618.73,1981.0
Ulster,Shawangunk,2020,1,natural_gas,CCA-Ineligible Customer Count (SC),count,9.0,9.0
Ulster,Shawangunk,2020,1,natural_gas,CCA-Ineligible Customer Count (R),count,33.0,33.0
Ulster,Shawangunk,2020,1,natural_gas,Total Consumption (T),Therms,48148.0,348.0
Ulster,Shawangunk,2020,1,natural_gas,Business Consumption (SC+O),Therms,-999.0,32.0
Ulster,Shawangunk,2020,1,natural_gas,Small Consumer Consumption (R+SC),Therms,48148.0,348.0
Ulster,Shawangunk,2020,1,natural_gas,All Other Consumption (O),Therms,0.0,0.0
Ulster,Shawangunk,2020,1,natural_gas,Small Commercial Consumption (SC),Therms,-999.0,32.0
Ulster,Shawangunk,2020,1,natural_gas,Residential Consumption (R),Therms,-999.0,316.0
Ulster,Shawangunk,2020,1,electricity,CCA-Ineligible Customer Count (SC),count,51.0,51.0
Ulster,Shawangunk,2020,1,electricity,CCA-Ineligible Customer Count (R),count,275.0,275.0
Ulster,Shawangunk,2020,1,electricity,ICAP Capacity Tag (T),MW,4.34,0.0
Ulster,Shawangunk,2020,1,electricity,ICAP Capacity Tag (SC+O),MW,1.26,0.0
Ulster,Shawangunk,2020,1,electricity,ICAP Capacity Tag (R+SC),MW,3.2,0.0
Ulster,Shawangunk,2020,1,electricity,ICAP Capacity Tag (O),MW,1.15,0.0
Ulster,Shawangunk,2020,1,electricity,ICAP Capacity Tag (SC),MW,0.12,0.0
Ulster,Shawangunk,2020,1,electricity,ICAP Capacity Tag (R),MW,3.08,0.0
Ulster,Shawangunk,2020,1,electricity,Total Consumption (T),MWh,2221.65,2237.0
Ulster,Shawangunk,2020,1,electricity,Business Consumption (SC+O),MWh,365.78,306.0
Ulster,Shawangunk,2020,1,electricity,Small Consumer Consumption (R+SC),MWh,1959.34,2123.0
Ulster,Shawangunk,2020,1,electricity,All Other Consumption (O),MWh,262.3,114.0
Ulster,Shawangunk,2020,1,electricity,Small Commercial Consumption (SC),MWh,103.48,192.0
Ulster,Shawangunk,2020,1,electricity,Residential Consumption (R),MWh,1855.86,1931.0
Ulster,Shawangunk,2019,12,natural_gas,CCA-Ineligible Customer Count (SC),count,9.0,9.0
Ulster,Shawangunk,2019,12,natural_gas,CCA-Ineligible Customer Count (R),count,36.0,36.0
Ulster,Shawangunk,2019,12,natural_gas,Total Consumption (T),Therms,57839.0,344.0
Ulster,Shawangunk,2019,12,natural_gas,Business Consumption (SC+O),Therms,9557.0,33.0
Ulster,Shawangunk,2019,12,natural_gas,Small Consumer Consumption (R+SC),Therms,57839.0,344.0
Ulster,Shawangunk,2019,12,natural_gas,All Other Consumption (O),Therms,0.0,0.0
Ulster,Shawangunk,2019,12,natural_gas,Small Commercial Consumption (SC),Therms,9557.0,33.0
Ulster,Shawangunk,2019,12,natural_gas,Residential Consumption (R),Therms,48282.0,311.0
Ulster,Shawangunk,2019,12,electricity,CCA-Ineligible Customer Count (SC),count,51.0,51.0
Ulster,Shawangunk,2019,12,electricity,CCA-Ineligible Customer Count (R),count,279.0,279.0
Ulster,Shawangunk,2019,12,electricity,ICAP Capacity Tag (T),MW,3.96,0.0
Ulster,Shawangunk,2019,12,electricity,ICAP Capacity Tag (SC+O),MW,1.32,0.0
Ulster,Shawangunk,2019,12,electricity,ICAP Capacity Tag (R+SC),MW,2.79,0.0
Ulster,Shawangunk,2019,12,electricity,ICAP Capacity Tag (O),MW,1.17,0.0
Ulster,Shawangunk,2019,12,electricity,ICAP Capacity Tag (SC),MW,0.14,0.0
Ulster,Shawangunk,2019,12,electricity,ICAP Capacity Tag (R),MW,2.65,0.0
Ulster,Shawangunk,2019,12,electricity,Total Consumption (T),MWh,2207.97,2280.0
Ulster,Shawangunk,2019,12,electricity,Business Consumption (SC+O),MWh,381.87,306.0
Ulster,Shawangunk,2019,12,electricity,Small Consumer Consumption (R+SC),MWh,1930.56,2164.0
Ulster,Shawangunk,2019,12,electricity,All Other Consumption (O),MWh,277.4,116.0
Ulster,Shawangunk,2019,12,electricity,Small Commercial Consumption (SC),MWh,104.46,190.0
Ulster,Shawangunk,2019,12,electricity,Residential Consumption (R),MWh,1826.1,1974.0
Ulster,Shawangunk,2019,11,natural_gas,CCA-Ineligible Customer Count (SC),count,9.0,9.0
Ulster,Shawangunk,2019,11,natural_gas,CCA-Ineligible Customer Count (R),count,35.0,35.0
Ulster,Shawangunk,2019,11,natural_gas,Total Consumption (T),Therms,31941.0,340.0
Ulster,Shawangunk,2019,11,natural_gas,Business Consumption (SC+O),Therms,6555.0,30.0
Ulster,Shawangunk,2019,11,natural_gas,Small Consumer Consumption (R+SC),Therms,31941.0,340.0
Ulster,Shawangunk,2019,11,natural_gas,All Other Consumption (O),Therms,0.0,0.0
Ulster,Shawangunk,2019,11,natural_gas,Small Commercial Consumption (SC),Therms,6555.0,30.0
Ulster,Shawangunk,2019,11,natural_gas,Residential Consumption (R),Therms,25386.0,310.0
Ulster,Shawangunk,2019,11,electricity,CCA-Ineligible Customer Count (SC),count,51.0,51.0
Ulster,Shawangunk,2019,11,electricity,CCA-Ineligible Customer Count (R),count,269.0,269.0
Ulster,Shawangunk,2019,11,electricity,ICAP Capacity Tag (T),MW,3.92,0.0
Ulster,Shawangunk,2019,11,electricity,ICAP Capacity Tag (SC+O),MW,1.29,0.0
Ulster,Shawangunk,2019,11,electricity,ICAP Capacity Tag (R+SC),MW,2.77,0.0
Ulster,Shawangunk,2019,11,electricity,ICAP Capacity Tag (O),MW,1.15,0.0
Ulster,Shawangunk,2019,11,electricity,ICAP Capacity Tag (SC),MW,0.14,0.0
Ulster,Shawangunk,2019,11,electricity,ICAP Capacity Tag (R),MW,2.63,0.0
Ulster,Shawangunk,2019,11,electricity,Total Consumption (T),MWh,1638.17,2235.0
Ulster,Shawangunk,2019,11,electricity,Business Consumption (SC+O),MWh,307.85,302.0
Ulster,Shawangunk,2019,11,electricity,Small Consumer Consumption (R+SC),MWh,1398.55,2121.0
Ulster,Shawangunk,2019,11,electricity,All Other Consumption (O),MWh,239.61,114.0
Ulster,Shawangunk,2019,11,electricity,Small Commercial Consumption (SC),MWh,68.23,188.0
Ulster,Shawangunk,2019,11,electricity,Residential Consumption (R),MWh,1330.31,1933.0
Ulster,Shawangunk,2019,10,natural_gas,CCA-Ineligible Customer Count (SC),count,9.0,9.0
Ulster,Shawangunk,2019,10,natural_gas,CCA-Ineligible Customer Count (R),count,36.0,36.0
Ulster,Shawangunk,2019,10,natural_gas,Total Consumption (T),Therms,-999.0,341.0
Ulster,Shawangunk,2019,10,natural_gas,Business Consumption (SC+O),Therms,2647.0,31.0
Ulster,Shawangunk,2019,10,natural_gas,Small Consumer Consumption (R+SC),Therms,-999.0,341.0
Ulster,Shawangunk,2019,10,natural_gas,All Other Consumption (O),Therms,0.0,0.0
Ulster,Shawangunk,2019,10,natural_gas,Small Commercial Consumption (SC),Therms,2647.0,31.0
Ulster,Shawangunk,2019,10,natural_gas,Residential Consumption (R),Therms,-999.0,310.0
Ulster,Shawangunk,2019,10,electricity,CCA-Ineligible Customer Count (SC),count,51.0,51.0
Ulster,Shawangunk,2019,10,electricity,CCA-Ineligible Customer Count (R),count,282.0,282.0
Ulster,Shawangunk,2019,10,electricity,ICAP Capacity Tag (T),MW,4.03,0.0
Ulster,Shawangunk,2019,10,electricity,ICAP Capacity Tag (SC+O),MW,1.33,0.0
Ulster,Shawangunk,2019,10,electricity,ICAP Capacity Tag (R+SC),MW,2.84,0.0
Ulster,Shawangunk,2019,10,electricity,ICAP Capacity Tag (O),MW,1.19,0.0
Ulster,Shawangunk,2019,10,electricity,ICAP Capacity Tag (SC),MW,0.14,0.0
Ulster,Shawangunk,2019,10,electricity,ICAP Capacity Tag (R),MW,2.7,0.0
Ulster,Shawangunk,2019,10,electricity,Total Consumption (T),MWh,1458.25,2281.0
Ulster,Shawangunk,2019,10,electricity,Business Consumption (SC+O),MWh,255.5,307.0
Ulster,Shawangunk,2019,10,electricity,Small Consumer Consumption (R+SC),MWh,1262.39,2165.0
Ulster,Shawangunk,2019,10,electricity,All Other Consumption (O),MWh,195.86,116.0
Ulster,Shawangunk,2019,10,electricity,Small Commercial Consumption (SC),MWh,59.63,191.0
Ulster,Shawangunk,2019,10,electricity,Residential Consumption (R),MWh,1202.75,1974.0
Ulster,Shandaken,2020,10,electricity,CCA-Ineligible Customer Count (SC),count,74.0,74.0
Ulster,Shandaken,2020,10,electricity,CCA-Ineligible Customer Count (R),count,209.0,209.0
Ulster,Shandaken,2020,10,electricity,ICAP Capacity Tag (T),MW,4388.5,0.0
