county_name,com_name,year,month,data_class,data_field_display_name,unit,value,number_of_accounts
Genesee,Oakfield,2020,6,electricity,ICAP Capacity Tag (R+SC),MW,1.866,764.0
Genesee,Oakfield,2020,6,electricity,ICAP Capacity Tag (O),MW,-999.0,6.0
Genesee,Oakfield,2020,6,electricity,ICAP Capacity Tag (SC),MW,0.327,62.0
Genesee,Oakfield,2020,6,electricity,ICAP Capacity Tag (R),MW,1.54,702.0
Genesee,Oakfield,2020,6,electricity,Total Consumption (T),MWh,-999.0,770.0
Genesee,Oakfield,2020,6,electricity,Business Consumption (SC+O),MWh,-999.0,68.0
Genesee,Oakfield,2020,6,electricity,Small Consumer Consumption (R+SC),MWh,562.624,764.0
Genesee,Oakfield,2020,6,electricity,All Other Consumption (O),MWh,-999.0,6.0
Genesee,Oakfield,2020,6,electricity,Small Commercial Consumption (SC),MWh,122.957,62.0
Genesee,Oakfield,2020,6,electricity,Residential Consumption (R),MWh,439.667,702.0
Genesee,Oakfield,2020,5,electricity,CCA-Ineligible Customer Count (SC),count,31.0,31.0
Genesee,Oakfield,2020,5,electricity,CCA-Ineligible Customer Count (R),count,160.0,160.0
Genesee,Oakfield,2020,5,electricity,ICAP Capacity Tag (T),MW,3.137,771.0
Genesee,Oakfield,2020,5,electricity,ICAP Capacity Tag (SC+O),MW,-999.0,68.0
Genesee,Oakfield,2020,5,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,765.0
Genesee,Oakfield,2020,5,electricity,ICAP Capacity Tag (O),MW,-999.0,6.0
Genesee,Oakfield,2020,5,electricity,ICAP Capacity Tag (SC),MW,0.327,62.0
Genesee,Oakfield,2020,5,electricity,ICAP Capacity Tag (R),MW,-999.0,703.0
Genesee,Oakfield,2020,5,electricity,Total Consumption (T),MWh,693.763,771.0
Genesee,Oakfield,2020,5,electricity,Business Consumption (SC+O),MWh,-999.0,68.0
Genesee,Oakfield,2020,5,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,765.0
Genesee,Oakfield,2020,5,electricity,All Other Consumption (O),MWh,-999.0,6.0
Genesee,Oakfield,2020,5,electricity,Small Commercial Consumption (SC),MWh,114.637,62.0
Genesee,Oakfield,2020,5,electricity,Residential Consumption (R),MWh,-999.0,703.0
Genesee,Oakfield,2020,4,electricity,CCA-Ineligible Customer Count (SC),count,31.0,31.0
Genesee,Oakfield,2020,4,electricity,CCA-Ineligible Customer Count (R),count,161.0,161.0
Genesee,Oakfield,2020,4,electricity,ICAP Capacity Tag (T),MW,5.663,776.0
Genesee,Oakfield,2020,4,electricity,ICAP Capacity Tag (SC+O),MW,-999.0,69.0
Genesee,Oakfield,2020,4,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,770.0
Genesee,Oakfield,2020,4,electricity,ICAP Capacity Tag (O),MW,-999.0,6.0
Genesee,Oakfield,2020,4,electricity,ICAP Capacity Tag (SC),MW,0.347,63.0
Genesee,Oakfield,2020,4,electricity,ICAP Capacity Tag (R),MW,-999.0,707.0
Genesee,Oakfield,2020,4,electricity,Total Consumption (T),MWh,736.703,776.0
Genesee,Oakfield,2020,4,electricity,Business Consumption (SC+O),MWh,-999.0,69.0
Genesee,Oakfield,2020,4,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,770.0
Genesee,Oakfield,2020,4,electricity,All Other Consumption (O),MWh,-999.0,6.0
Genesee,Oakfield,2020,4,electricity,Small Commercial Consumption (SC),MWh,121.667,63.0
Genesee,Oakfield,2020,4,electricity,Residential Consumption (R),MWh,-999.0,707.0
Genesee,Oakfield,2020,3,electricity,CCA-Ineligible Customer Count (SC),count,25.0,25.0
Genesee,Oakfield,2020,3,electricity,CCA-Ineligible Customer Count (R),count,140.0,140.0
Genesee,Oakfield,2020,3,electricity,ICAP Capacity Tag (T),MW,5.422,659.0
Genesee,Oakfield,2020,3,electricity,ICAP Capacity Tag (SC+O),MW,-999.0,60.0
Genesee,Oakfield,2020,3,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,653.0
Genesee,Oakfield,2020,3,electricity,ICAP Capacity Tag (O),MW,-999.0,6.0
Genesee,Oakfield,2020,3,electricity,ICAP Capacity Tag (SC),MW,0.298,54.0
Genesee,Oakfield,2020,3,electricity,ICAP Capacity Tag (R),MW,-999.0,599.0
Genesee,Oakfield,2020,3,electricity,Total Consumption (T),MWh,735.438,659.0
Genesee,Oakfield,2020,3,electricity,Business Consumption (SC+O),MWh,-999.0,60.0
Genesee,Oakfield,2020,3,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,653.0
Genesee,Oakfield,2020,3,electricity,All Other Consumption (O),MWh,-999.0,6.0
Genesee,Oakfield,2020,3,electricity,Small Commercial Consumption (SC),MWh,118.748,54.0
Genesee,Oakfield,2020,3,electricity,Residential Consumption (R),MWh,-999.0,599.0
Genesee,Oakfield,2020,2,electricity,CCA-Ineligible Customer Count (SC),count,25.0,25.0
Genesee,Oakfield,2020,2,electricity,CCA-Ineligible Customer Count (R),count,137.0,137.0
Genesee,Oakfield,2020,2,electricity,ICAP Capacity Tag (T),MW,5.425,660.0
Genesee,Oakfield,2020,2,electricity,ICAP Capacity Tag (SC+O),MW,-999.0,60.0
Genesee,Oakfield,2020,2,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,654.0
Genesee,Oakfield,2020,2,electricity,ICAP Capacity Tag (O),MW,-999.0,6.0
Genesee,Oakfield,2020,2,electricity,ICAP Capacity Tag (SC),MW,0.298,54.0
Genesee,Oakfield,2020,2,electricity,ICAP Capacity Tag (R),MW,-999.0,600.0
Genesee,Oakfield,2020,2,electricity,Total Consumption (T),MWh,730.759,660.0
Genesee,Oakfield,2020,2,electricity,Business Consumption (SC+O),MWh,-999.0,60.0
Genesee,Oakfield,2020,2,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,654.0
Genesee,Oakfield,2020,2,electricity,All Other Consumption (O),MWh,-999.0,6.0
Genesee,Oakfield,2020,2,electricity,Small Commercial Consumption (SC),MWh,117.643,54.0
Genesee,Oakfield,2020,2,electricity,Residential Consumption (R),MWh,-999.0,600.0
Genesee,Oakfield,2020,1,electricity,CCA-Ineligible Customer Count (SC),count,25.0,25.0
Genesee,Oakfield,2020,1,electricity,CCA-Ineligible Customer Count (R),count,139.0,139.0
Genesee,Oakfield,2020,1,electricity,ICAP Capacity Tag (T),MW,5.425,660.0
Genesee,Oakfield,2020,1,electricity,ICAP Capacity Tag (SC+O),MW,-999.0,60.0
Genesee,Oakfield,2020,1,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,654.0
Genesee,Oakfield,2020,1,electricity,ICAP Capacity Tag (O),MW,-999.0,6.0
Genesee,Oakfield,2020,1,electricity,ICAP Capacity Tag (SC),MW,0.298,54.0
Genesee,Oakfield,2020,1,electricity,ICAP Capacity Tag (R),MW,-999.0,600.0
Genesee,Oakfield,2020,1,electricity,Total Consumption (T),MWh,782.037,660.0
Genesee,Oakfield,2020,1,electricity,Business Consumption (SC+O),MWh,-999.0,60.0
Genesee,Oakfield,2020,1,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,654.0
Genesee,Oakfield,2020,1,electricity,All Other Consumption (O),MWh,-999.0,6.0
Genesee,Oakfield,2020,1,electricity,Small Commercial Consumption (SC),MWh,114.106,54.0
Genesee,Oakfield,2020,1,electricity,Residential Consumption (R),MWh,-999.0,600.0
Genesee,Oakfield,2019,12,electricity,CCA-Ineligible Customer Count (SC),count,26.0,0.0
