41.937906890605,-88.77430641976
41.937907114543336,-88.77430617285333
41.937907338481665,-88.77430592594834
41.93790756242,-88.77430567904166
41.93790778635833,-88.77430543213502
41.93790801029666,-88.77430518522833
41.93790823423499,-88.77430493832166
41.937908458173325,-88.77430469141666
41.93790868211165,-88.77430444451
41.93790890605001,-88.77430419760333
41.93790912998834,-88.77430395069665
41.93790935392667,-88.77430370379
41.937909577865,-88.77430345688332
41.937909801803336,-88.77430320997833
41.937910025741665,-88.77430296307166
41.93791024968,-88.77430271616501
41.93791047361833,-88.77430246925833
41.93791069755667,-88.77430222235166
41.937910921494996,-88.77430197544666
41.937911145433326,-88.77430172854
41.93791136937167,-88.77430148163333
41.93791159331,-88.77430123472668
41.93791181724834,-88.77430098782
41.93791204118668,-88.77430074091498
41.93791226512501,-88.77430049400833
41.937912489063336,-88.77430024710165
41.937912713001666,-88.774300000195
41.93791293694,-88.77429975328833
41.93791316087833,-88.77429950638333
41.93791338481667,-88.77429925947666
41.937913608755,-88.77429901257
41.93791383269333,-88.77429876566333
41.93791405663167,-88.77429851875668
41.93791428057,-88.77429827185166
41.937914504508335,-88.77429802494501
41.937914728446664,-88.77429777803833
41.937914952385,-88.77429753113167
41.93791517632334,-88.774297284225
41.937915400261666,-88.77429703731833
41.937915624199995,-88.77429679041333
41.93791584813833,-88.77429654350667
41.93791607207667,-88.7742962966
41.937916296015,-88.77429604969332
41.93791651995333,-88.77429580278668
41.93791674389168,-88.77429555588166
41.93791696783,-88.77429530897501
41.937917191768335,-88.77429506206833
41.937917415706664,-88.77429481516167
41.937917639645,-88.77429456825499
41.93791786358333,-88.77429432135
41.937918087519996,-88.77429407444333
41.937918311458326,-88.77429382753667
41.937918535396655,-88.77429358063
41.937918759335,-88.77429333372332
41.937918983273335,-88.77429308681833
41.93791920721168,-88.77429283991165
41.93791943115001,-88.77429259300501
41.937919655088336,-88.77429234609833
41.937919879026666,-88.77429209919167
41.937920102965,-88.77429185228499
41.93792032690333,-88.77429160538
41.93792055084167,-88.77429135847332
41.93792077478,-88.77429111156668
41.93792099871833,-88.77429086466
41.93792122265666,-88.77429061775334
41.93792144659499,-88.77429037084833
41.93792167053332,-88.77429012394165
41.937921894471685,-88.77428987703502
41.93792211841001,-88.77428963012834
41.937922342348344,-88.77428938322167
41.93792256628667,-88.77428913631667
41.937922790225,-88.77428888941
41.93792301416333,-88.77428864250332
41.93792323810167,-88.77428839559668
41.93792346204,-88.77428814869
41.93792368597833,-88.77428790178502
41.93792390991667,-88.77428765487834
41.937924133855,-88.77428740797167
41.93792435779333,-88.774287161065
41.937924581731664,-88.77428691415835
41.93792480567,-88.77428666725334
41.93792502960833,-88.77428642034667
41.93792525354667,-88.77428617344
41.93792547748501,-88.77428592653331
41.93792570142333,-88.77428567962667
41.93792592536167,-88.77428543272
