county_name,com_name,year,month,data_class,data_field_display_name,unit,value,number_of_accounts
Fulton,Northville,2020,6,electricity,ICAP Capacity Tag (SC),MW,-999.0,80.0
Fulton,Northville,2020,6,electricity,ICAP Capacity Tag (R),MW,1.188,632.0
Fulton,Northville,2020,6,electricity,Total Consumption (T),MWh,645.118,719.0
Fulton,Northville,2020,6,electricity,Business Consumption (SC+O),MWh,236.984,87.0
Fulton,Northville,2020,6,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,712.0
Fulton,Northville,2020,6,electricity,All Other Consumption (O),MWh,-999.0,7.0
Fulton,Northville,2020,6,electricity,Small Commercial Consumption (SC),MWh,-999.0,80.0
Fulton,Northville,2020,6,electricity,Residential Consumption (R),MWh,408.134,632.0
Fulton,Northville,2020,5,electricity,CCA-Ineligible Customer Count (SC),count,31.0,31.0
Fulton,Northville,2020,5,electricity,CCA-Ineligible Customer Count (R),count,135.0,135.0
Fulton,Northville,2020,5,electricity,ICAP Capacity Tag (T),MW,1.634,720.0
Fulton,Northville,2020,5,electricity,ICAP Capacity Tag (SC+O),MW,0.445,88.0
Fulton,Northville,2020,5,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,713.0
Fulton,Northville,2020,5,electricity,ICAP Capacity Tag (O),MW,-999.0,7.0
Fulton,Northville,2020,5,electricity,ICAP Capacity Tag (SC),MW,-999.0,81.0
Fulton,Northville,2020,5,electricity,ICAP Capacity Tag (R),MW,1.189,632.0
Fulton,Northville,2020,5,electricity,Total Consumption (T),MWh,523.175,720.0
Fulton,Northville,2020,5,electricity,Business Consumption (SC+O),MWh,190.859,88.0
Fulton,Northville,2020,5,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,713.0
Fulton,Northville,2020,5,electricity,All Other Consumption (O),MWh,-999.0,7.0
Fulton,Northville,2020,5,electricity,Small Commercial Consumption (SC),MWh,-999.0,81.0
Fulton,Northville,2020,5,electricity,Residential Consumption (R),MWh,332.316,632.0
